Dates,Present Storage(TMC),Reservoir Level(TMC),Inflow,Outflow,MADIKERI,SOMWARPET,VIRAJPET,lower,result,upper,lowLabel,resultlabel,uplabel,level(ft)
2019-11-06,7.57,2856.24,202.0,1430.0,0.0,0.0,0.0,84.33995984267169,233.25037815971834,364.0357143452252,0,0,0,2860.6597910578453
2019-11-07,7.5,2856.05,710.0,1430.0,0.0,0.0,0.0,27.51907461401124,237.60176914366374,518.7335477589112,0,0,1,2859.9322539991745
2019-11-08,7.5,2855.78,398.0,1430.0,0.0,0.0,0.0,342.68201250176793,743.6262083212998,1480.6156453904107,0,1,2,2859.35797959901
2019-11-09,7.35,2855.6,730.0,1430.0,0.0,0.0,0.0,121.82990164779369,387.4524151493352,961.9057243575688,0,0,1,2858.982405594313
2019-11-10,7.26,2855.33,393.0,1430.0,0.0,0.0,0.0,342.68201250176793,801.8066943159214,1480.6156453904107,0,1,2,2858.112199671268
2019-11-11,7.13,2854.94666666667,357.0,1463.33333333333,0.0,0.0,0.0,147.35113637563538,324.85427839276616,495.78766944257643,0,0,0,2856.9802326621916
2019-11-12,7.0,2854.56333333333,321.0,1496.66666666667,0.0,0.0,0.0,155.70920288509998,324.85427839276616,398.34691944257645,0,0,0,2855.993090904035
2019-11-13,6.87,2854.18,285.0,1530.0,0.0,0.0,0.0,132.85962718677084,285.5996609827903,387.1956645869851,0,0,0,2854.822131528297
2019-11-14,6.75,2853.75,206.0,1530.0,0.0,0.0,0.0,93.34361052010411,249.41626972085618,365.295664586985,0,0,0,2853.6518205820003
2019-11-15,6.65,2853.3,205.0,1530.0,0.0,0.0,0.0,42.08995984267176,112.03189100948936,188.02026258529875,0,0,0,2852.53612492645
2019-11-16,6.55,2852.84,371.0,1530.0,0.0,0.0,0.0,42.08995984267176,112.03189100948936,188.02026258529875,0,0,0,2851.6168684384215
2019-11-17,6.44,2852.36,369.0,1580.0,0.0,0.0,0.0,155.70920288509998,367.2619858844796,633.4407043575687,0,0,1,2850.7615931379455
2019-11-18,6.335,2851.87,330.5,1580.0,0.0,0.0,0.0,132.85962718677084,270.6600916845667,387.1956645869851,0,0,0,2849.7043687032196
2019-11-19,6.23,2851.38,292.0,1580.0,0.0,0.0,0.0,110.91511052010412,256.08982138422914,365.295664586985,0,0,0,2848.7480199584247
2019-11-20,6.11,2850.87,287.0,1580.0,0.0,0.0,0.0,93.34361052010411,249.41626972085618,365.295664586985,0,0,0,2847.8097097133823
2019-11-21,5.99,2850.33,225.0,1580.0,0.0,0.0,0.0,93.34361052010411,249.41626972085618,365.295664586985,0,0,0,2846.7671042872894
2019-11-22,5.87,2849.79,215.0,1580.0,0.0,0.0,0.0,43.06304910783564,112.03189100948936,186.1227216514737,0,0,0,2845.6556826918263
2019-11-23,5.75,2849.23,163.0,1580.0,0.0,0.0,0.0,42.08995984267176,112.03189100948936,188.02026258529875,0,0,0,2844.590148361781
2019-11-24,5.62,2848.64,145.0,1580.0,0.0,0.0,0.0,41.518413531784574,112.03189100948936,148.7173404445758,0,0,0,2843.508732971673
2019-11-25,5.49,2848.06,142.5,1547.5,0.0,0.0,0.0,61.205529104082146,112.03189100948936,136.23089650982658,0,0,0,2842.369935605473
2019-11-26,5.36,2847.48,140.0,1515.0,0.0,0.0,0.0,59.30787714123905,112.03189100948936,136.23089650982658,0,0,0,2841.20451453925
2019-11-27,5.22,2846.85,117.0,1480.0,0.0,0.0,0.0,51.67640511475993,109.04048512123099,136.23089650982658,0,0,0,2840.0299607863135
2019-11-28,5.08,2846.23,116.0,1455.0,0.0,0.0,0.0,73.21348490945071,94.74353835970544,113.49307728112713,0,0,0,2838.783908621945
2019-11-29,4.94,2845.6,116.0,1510.0,0.0,0.0,0.0,73.21348490945071,94.74353835970544,113.49307728112713,0,0,0,2837.524640713174
2019-11-30,4.8,2844.98,116.0,1455.0,0.0,0.0,0.0,73.21348490945071,94.74353835970544,113.49307728112713,0,0,0,2836.2466765132926
2019-12-01,4.66,2844.35,115.0,1480.0,0.0,0.0,0.0,73.21348490945071,94.74353835970544,113.49307728112713,0,0,0,2834.994461882558
2019-12-02,4.585,2843.845,484.5,1480.0,0.0,0.0,0.0,73.21348490945071,109.68310765792906,113.49307728112713,0,0,0,2833.7208206248783
2019-12-03,4.51,2843.34,854.0,1480.0,0.0,0.0,0.0,183.9764872733027,378.17783095812507,457.5242328210584,0,0,0,2832.9580051929247
2019-12-04,4.45,2842.75,755.0,1430.0,0.0,0.0,0.0,350.9394011524002,743.6262083212998,1663.5852709586945,0,1,2,2832.2240714421196
2019-12-05,4.39,2842.15,683.0,1380.0,0.0,0.0,0.0,292.6553458351013,743.6262083212998,1480.6156453904107,0,1,2,2831.5377464494995
2019-12-06,4.33,2841.54,671.0,1380.0,0.0,0.0,0.0,292.6553458351013,651.1324938251714,1480.6156453904107,0,1,2,2831.007403261848
2019-12-07,4.26,2840.92,609.0,1330.0,0.0,0.0,0.0,292.6553458351013,743.6262083212998,1480.6156453904107,0,1,2,2830.4976871539016
2019-12-08,4.2,2840.29,560.0,1280.0,0.0,0.0,0.0,292.6553458351013,651.1324938251714,1480.6156453904107,0,1,2,2829.874170002813
2019-12-09,4.13,2839.645,535.5,1280.0,0.0,0.0,0.0,292.6553458351013,630.5625190021876,1114.0472176293054,0,1,2,2829.3258694686047
2019-12-10,4.06,2839.0,511.0,1280.0,0.0,0.0,0.0,292.6553458351013,572.3820330075661,1114.0472176293054,0,1,2,2828.7069657277248
2019-12-11,7.01,2854.59,330.0,1430.0,0.0,0.0,0.0,213.90786804230206,378.17783095812507,603.7461385380512,0,0,1,2828.036620342896
2019-12-12,3.94,2837.77,433.0,1130.0,0.0,0.0,0.0,122.81094082071428,270.6600916845667,387.1956645869851,0,0,0,2848.528492997835
2019-12-13,3.87,2837.1,249.0,1030.0,0.0,0.0,0.0,176.17453470896876,420.5855384498385,457.5242328210584,0,0,0,2833.2211735834035
2019-12-14,3.8,2836.51,345.0,1030.0,0.0,0.0,0.0,61.81304910783564,164.30986637412568,235.64299304427914,0,0,0,2826.321529809499
2019-12-15,3.75,2836.02,265.0,830.0,0.0,0.0,0.0,132.85962718677084,320.31279414862485,376.44691944257636,0,0,0,2825.762906551055
2019-12-16,3.71,2835.595,263.5,780.0,0.0,0.0,0.0,61.81304910783564,244.4998409085266,457.5234639719673,0,0,0,2825.2523338030014
2019-12-17,3.67,2835.17,262.0,730.0,0.0,0.0,0.0,61.81304910783564,187.15256411858942,255.86424495415125,0,0,0,2824.8664042587898
2019-12-18,3.63,2834.8,159.0,580.0,0.0,0.0,0.0,61.81304910783564,187.15256411858942,255.86424495415125,0,0,0,2824.504056174539
2019-12-19,3.6,2834.57,179.0,480.0,0.0,0.0,0.0,41.518413531784574,112.03189100948936,148.7173404445758,0,0,0,2824.1446629644074
2019-12-20,3.58,2834.35,191.0,430.0,0.0,0.0,0.0,41.518413531784574,112.03189100948936,169.04485324704834,0,0,0,2823.8830009009253
2019-12-21,3.58,2834.31,191.0,270.0,0.0,0.0,0.0,41.518413531784574,112.03189100948936,169.04485324704834,0,0,0,2823.6702331228325
2019-12-22,3.13,2834.15,223.0,380.0,0.0,0.0,0.0,41.518413531784574,112.03189100948936,169.04485324704834,0,0,0,2823.643923025993
2019-12-23,3.33,2833.925,188.0,455.0,0.0,0.0,0.0,42.08995984267176,126.97146030771297,188.02026258529875,0,0,0,2820.4692354676095
2019-12-24,3.53,2833.7,153.0,530.0,0.0,0.0,0.0,42.08995984267176,112.03189100948936,169.04485324704834,0,0,0,2820.94642151071
2019-12-25,3.51,2833.3,413.0,630.0,0.0,0.0,0.0,61.205529104082146,112.03189100948936,148.7173404445758,0,0,0,2822.749706623757
2019-12-26,3.49,2832.9,395.0,630.0,0.0,0.0,0.0,155.70920288509998,324.85427839276616,376.44691944257636,0,0,0,2823.049541927829
2019-12-27,3.47,2832.5,415.0,630.0,0.0,0.0,0.0,121.82990164779369,320.31279414862485,398.34691944257645,0,0,0,2822.7902263936717
2019-12-28,3.44,2832.1,301.0,530.0,0.0,0.0,0.0,148.33217554855597,324.85427839276616,398.34691944257645,0,0,0,2822.6112879962852
2019-12-29,3.43,2831.7,287.0,480.0,0.0,0.0,0.0,93.34361052010411,306.76354651079356,423.074664586985,0,0,0,2822.364821278898
2019-12-30,3.42,2831.6,233.0,255.0,0.0,0.0,0.0,93.34361052010411,249.41626972085618,365.295664586985,0,0,0,2822.2516501986192
2019-12-31,3.42,2831.6,233.0,255.0,0.0,0.0,0.0,43.06304910783564,145.79144900940716,257.23759748967996,0,0,0,2822.1720951034736
