Dates,Present Storage(TMC),Reservoir Level(TMC),Inflow,Outflow,MADIKERI,SOMWARPET,VIRAJPET,Label
2017-08-28,8.3,2858.41,7845,8000,54.235,25.1,34.5033333333333,20
2017-08-29,8.22,2858.18,9760,11660,84.3625,57.9933333333333,67.2816666666667,20
2017-08-30,7.88,2857.16,8071,13066,36.955,26.3,29.3583333333333,19
2017-08-31,8.08,2857.75,7746,5436,3.41,3.43833333333333,6.43666666666667,17
2017-09-01,8.19,2858.07,5053,3800,5.9775,0.595,0.903333333333333,15
2017-09-02,8.135,2857.92,3915.5,3800,1.2875,1.88,0.698333333333333,12
2017-09-03,8.08,2857.77,2778,3800,1.3,0.58,0.728333333333333,12
2017-09-04,7.98,2857.46,2450,3800,0.395,0.22,2.095,11
2017-09-05,7.84,2857.06,2234,3800,7.1275,2.62,16.87,12
2017-09-06,7.89,2857.21,2387,1600,13.52,15.17,22.5683333333333,9
2017-09-07,7.81,2856.95,1221,2200,2.8125,2.32166666666667,0.178333333333333,11
2017-09-08,7.86,2857.1,2038,1600,23.7925,23.1283333333333,7.38666666666667,11
2017-09-09,7.87,2857.13,1995,1550,14.4375,11.875,10.8666666666667,11
2017-09-10,7.88,2857.16,1952,1500,9.93,18.12,5.93,9
2017-09-11,7.92,2857.27,1430,1500,7.62,1.39333333333333,7.30166666666667,9
2017-09-12,7.92,2857.27,1500,1500,1.21,0.641666666666667,1.41333333333333,7
2017-09-13,7.87,2857.14,891,1400,2.0275,0.02,0.063333333333333,8
2017-09-14,7.84,2857.04,1009,1400,10.915,3.13,4.63333333333333,7
2017-09-15,7.78,2856.87,735,1400,8.465,7.75,10.645,8
2017-09-16,7.745,2856.765,1130,1400,13.42,1.96,7.28166666666667,10
2017-09-17,7.71,2856.66,1525,1400,46.0125,25.96,44.27,14
2017-09-18,7.89,2857.21,3595,1400,50.8975,20.2316666666667,62.335,13
2017-09-19,8.05,2857.67,3201,1400,74.6275,44.3733333333333,46.7016666666667,17
2017-09-20,8.33,2858.49,5915,2700,33.0275,20.3133333333333,25.1766666666667,13
2017-09-21,8.19,2858.09,3134,4700,6.44,4.10833333333333,7.42,12
2017-09-22,8.18,2858.04,2349,2544,3.6375,2.75166666666667,3.39666666666667,11
2017-09-23,8.19,2858.07,1928,1497,0.1675,0.151666666666667,0.848333333333333,10
2017-09-24,8.2,2858.1,1507,450,0.0975,0,0,11
2017-09-25,8.26,2858.28,1905,1200,5.215,19.4933333333333,8.17,10
2017-09-26,8.17,2858.03,1511,2700,12.075,2.66,3.96166666666667,9
2017-09-27,8.06,2857.71,1447,2700,27.23,7.36833333333333,9.05,8
2017-09-28,8.07,2857.74,1117,1000,12.5775,12.2733333333333,2.95666666666667,5
2017-09-29,8,2857.52,339,1000,12.91,4.265,8.19666666666667,7
2017-09-30,8.01,2857.555,935,600,3.1075,0.49,2.42666666666667,10
2017-10-01,8.02,2857.59,1531,200,5.175,0.681666666666666,10.8316666666667,11
2017-10-02,8.15,2857.95,2260,850,17.47,23.9083333333333,9.82166666666667,7
2017-10-03,8.05,2857.68,751,1808,2.215,2.215,0.678333333333333,11
2017-10-04,8.06,2857.69,2040,1100,4.0525,0.87,3.06166666666667,0
2017-10-05,8.05,2857.66,175,1100,1.045,0.986666666666667,1,7
2017-10-06,8.04,2857.64,813,891,3.2625,1.35,5.62333333333333,6
2017-10-07,8.025,2857.6,624.5,820.5,7.01,7.615,3.64666666666667,5
2017-10-08,8.01,2857.56,436,750,0.76,0.146666666666667,0.115,5
2017-10-09,7.98,2857.45,320,750,2.67,0.22,1.84,5
2017-10-10,8.03,2857.62,467,218,0.12,0.228333333333333,0.103333333333333,7
2017-10-11,8.12,2857.89,957,100,5,2.18333333333333,9.82666666666667,7
2017-10-12,8.21,2858.15,818,200,2.2925,1.59166666666667,0.318333333333333,8
2017-10-13,8.26,2858.3,1162,575,2.4,9.02,1.63333333333333,7
2017-10-14,8.2,2858.12,789,887.5,16.4525,8.81666666666667,4.885,5
2017-10-15,8.14,2857.94,416,1200,16.4525,9.24666666666667,3.565,5
2017-10-16,8.09,2857.78,474,1100,2.195,0.828333333333333,0.155,5
2017-10-17,8.03,2857.62,374,1000,0.725,0.535,0.311666666666667,5
2017-10-18,8.03,2857.62,374,1000,2.6775,0.22,6,6
2017-10-19,8.07,2857.74,624,350,0.54,1.825,0.221666666666667,6
2017-10-20,8.07,2857.73,540,400,1.2725,0.13,0.11,5
2017-10-21,8.06,2857.705,410,250,0.3375,0.018333333333333,0.023333333333333,4
2017-10-22,8.05,2857.68,280,100,0.11,0.1,0.37,5
2017-10-23,8.1,2857.82,380,160,0.0975,0.05,0.101666666666667,5
2017-10-24,8.09,2857.79,377,260,0.0875,0.181666666666667,0,4
2017-10-25,8,2857.53,218,800,0.1075,0.58,0,4
2017-10-26,7.77,2856.85,228,2400,6.41,4.76,1.42833333333333,5
2017-10-27,7.53,2856.12,459,2400,5.09,2.05166666666667,2.38333333333333,7
2017-10-28,7.245,2855.29,783,2350,11.0775,1.23166666666667,3.33666666666667,8
2017-10-29,6.96,2854.46,1107,2300,0.02,0.028333333333333,0.188333333333333,0
2017-10-30,6.73,2853.63,163,2300,0,0,0.026666666666667,3
2017-10-31,6.52,2852.72,140,2400,0,0,0,1
2017-11-01,6.32,2851.81,75,2400,0.000645539906103,0.014874804381847,0,3
2017-11-02,6.11,2850.87,110,2400,0.001291079812207,0.029749608763693,0,1
2017-11-03,5.9,2849.92,96,2400,0.00193661971831,0.04462441314554,0,1
2017-11-04,5.675,2848.9,99,2475,0.002582159624413,0.059499217527387,0,3
2017-11-05,5.45,2847.88,102,2550,0.003227699530516,0.074374021909233,0,3
2017-11-06,5.22,2846.85,125,2600,0.00387323943662,0.08924882629108,0,3
2017-11-07,4.99,2845.85,126,2600,0.004518779342723,0.104123630672926,0,3
2017-11-08,4.77,2844.85,131,2600,0.005164319248826,0.118998435054773,0,1
2017-11-09,4.57,2843.91,97,2200,0.00580985915493,0.13387323943662,0,1
2017-11-10,4.45,2842.68,95,2600,0.006455399061033,0.148748043818466,0,1
2017-11-11,4.315,2841.385,91.5,2700,0.007100938967136,0.163622848200313,0,1
2017-11-12,4.18,2840.09,88,2800,0.007746478873239,0.178497652582159,0,1
2017-11-13,4.03,2838.73,94,2800,0.008392018779343,0.193372456964006,0,1
2017-11-14,3.89,2837.35,89,2800,0.009037558685446,0.208247261345853,0,1
2017-11-15,3.74,2835.85,75,2800,0.009683098591549,0.223122065727699,0,1
2017-11-16,3.61,2834.62,85,2800,0.010328638497653,0.237996870109546,0,1
2017-11-17,3.52,2833.48,76,1700,0.010974178403756,0.252871674491392,0,1
2017-11-18,3.46,2832.32,69,1700,0.011619718309859,0.267746478873239,0,1
2017-11-19,3.4,2831.16,62,1700,0.012265258215963,0.282621283255086,0,1
2017-11-20,3.34,2829.93,65,1700,0.012910798122066,0.297496087636932,0,1
2017-11-21,3.3,2829.33,79,700,0.013556338028169,0.312370892018779,0,1
2017-11-22,3.31,2829.5,100,0,0.014201877934272,0.327245696400626,0,1
2017-11-23,3.32,2829.63,76,0,0.014847417840376,0.342120500782472,0,1
2017-11-24,3.33,2829.74,65,100,0.015492957746479,0.356995305164319,0,1
2017-11-25,3.33,2829.745,70,150,0.016138497652582,0.371870109546166,0,1
2017-11-26,3.33,2829.75,75,200,0.016784037558686,0.386744913928012,0,1
2017-11-27,3.32,2829.66,59,200,0.017429577464789,0.401619718309859,0,1
2017-11-28,3.3,2829.17,65,600,0.018075117370892,0.416494522691705,0,1
2017-11-29,3.25,2828.26,75,800,0.018720657276995,0.431369327073552,0,1
2017-11-30,3.2,2827.32,75,700,0.019366197183099,0.446244131455399,0,1
2017-12-01,3.15,2826.32,75,700,0.020011737089202,0.461118935837245,0,1
2017-12-02,3.1,2825.35,74.5,700,0.020657276995305,0.475993740219092,0,1
2017-12-03,3.05,2824.38,74,700,0.021302816901409,0.490868544600938,0,1
2017-12-04,2.96,2823.21,65,800,0.021948356807512,0.505743348982785,0,1
2017-12-05,2.88,2822.27,64,800,0.022593896713615,0.520618153364632,0,1
2017-12-06,2.79,2821.34,65,850,0.023239436619718,0.535492957746478,0,1
2017-12-07,2.75,2820.87,65,450,0.023884976525822,0.550367762128325,0,1
2017-12-08,2.66,2819.92,65,600,0.024530516431925,0.565242566510171,0,1
2017-12-09,2.61,2819.36,65,575,0.025176056338028,0.580117370892018,0,1
2017-12-10,2.56,2818.8,65,550,0.025821596244132,0.594992175273865,0,1
2017-12-11,2.52,2818.33,62,500,0.026467136150235,0.609866979655711,0,1
2017-12-12,2.47,2817.83,60,500,0.027112676056338,0.624741784037558,0,1
2017-12-13,2.43,2817.36,59,500,0.027758215962441,0.639616588419405,0,1
2017-12-14,2.41,2817.12,58,200,0.028403755868545,0.654491392801251,0,1
2017-12-15,2.42,2817.26,70,100,0.029049295774648,0.669366197183098,0,1
2017-12-16,2.435,2817.385,72.5,100,0.029694835680751,0.684241001564944,0,1
2017-12-17,2.45,2817.51,75,100,0.030340375586855,0.699115805946791,0,1
2017-12-18,2.46,2817.62,75,80,0.030985915492958,0.713990610328638,0,1
2017-12-19,2.47,2817.73,80,50,0.031631455399061,0.728865414710484,0,1
2017-12-20,2.47,2817.73,80,50,0.032276995305164,0.743740219092331,0,3
2017-12-21,2.48,2817.92,105,30,0.032922535211268,0.758615023474178,0,0
2017-12-22,2.49,2818.03,165,50,0.033568075117371,0.773489827856024,0,0
2017-12-23,2.5,2818.11,162.5,65,0.034213615023474,0.788364632237871,0,0
2017-12-24,2.51,2818.19,160,80,0.034859154929578,0.803239436619717,0,0
2017-12-25,2.52,2818.28,174,80,0.035504694835681,0.818114241001564,0,0
2017-12-26,2.52,2818.36,175,80,0.036150234741784,0.832989045383411,0,0
2017-12-27,2.53,2818.44,163,80,0.036795774647887,0.847863849765257,0,0
2017-12-28,2.54,2818.51,153,80,0.037441314553991,0.862738654147104,0,0
2017-12-29,2.54,2818.57,153,80,0.038086854460094,0.877613458528951,0,0
2017-12-30,2.55,2818.64,163,80,0.038732394366197,0.892488262910797,0,0
2017-12-31,2.555,2818.715,163,80,0.039377934272301,0.907363067292644,0,0
2018-01-01,2.56,2818.79,163,80,0.040023474178404,0.92223787167449,0,0
2018-01-02,2.57,2818.85,155,80,0.040669014084507,0.937112676056337,0,0
2018-01-03,2.57,2818.91,155,80,0.04131455399061,0.951987480438184,0,0
2018-01-04,2.58,2818.98,156,70,0.041960093896714,0.96686228482003,0,0
2018-01-05,2.59,2819.05,156,70,0.042605633802817,0.981737089201877,0,0
2018-01-06,2.59,2819.12,156,70,0.04325117370892,0.996611893583724,0,0
2018-01-07,2.595,2819.185,155,70,0.043896713615024,1.01148669796557,0,0
2018-01-08,2.6,2819.25,154,70,0.044542253521127,1.02636150234742,0,3
2018-01-09,2.61,2819.29,124,70,0.04518779342723,1.04123630672926,0,3
2018-01-10,2.61,2819.35,135,70,0.045833333333333,1.05611111111111,0,3
2018-01-11,2.62,2819.4,125,70,0.046478873239437,1.07098591549296,0,3
2018-01-12,2.62,2819.44,125,70,0.04712441314554,1.0858607198748,0,3
2018-01-13,2.62,2819.48,125,70,0.047769953051643,1.10073552425665,0,3
2018-01-14,2.625,2819.52,120,70,0.048415492957747,1.1156103286385,0,3
2018-01-15,2.63,2819.56,115,70,0.04906103286385,1.13048513302034,0,3
2018-01-16,2.63,2819.59,115,70,0.049706572769953,1.14535993740219,0,3
2018-01-17,2.64,2819.63,115,70,0.050352112676056,1.16023474178404,0,3
2018-01-18,2.64,2819.66,115,70,0.05099765258216,1.17510954616588,0,3
2018-01-19,2.64,2819.7,123,70,0.051643192488263,1.18998435054773,0,3
2018-01-20,2.65,2819.72,105,70,0.052288732394366,1.20485915492958,0,3
2018-01-21,2.65,2819.75,107.5,70,0.05293427230047,1.21973395931142,0,3
2018-01-22,2.65,2819.78,110,70,0.053579812206573,1.23460876369327,0,3
2018-01-23,2.65,2819.81,112,70,0.054225352112676,1.24948356807512,0,3
2018-01-24,2.66,2819.83,112,70,0.054870892018779,1.26435837245696,0,3
2018-01-25,2.66,2819.87,120,70,0.055516431924883,1.27923317683881,0,3
2018-01-26,2.66,2819.9,115,70,0.056161971830986,1.29410798122066,0,3
2018-01-27,2.66,2819.92,115,70,0.056807511737089,1.3089827856025,0,3
2018-01-28,2.665,2819.95,115,70,0.057453051643193,1.32385758998435,0,3
2018-01-29,2.67,2819.98,115,70,0.058098591549296,1.3387323943662,0,3
2018-01-30,2.67,2820,104,70,0.058744131455399,1.35360719874804,0,3
2018-01-31,2.67,2820.02,104,70,0.059389671361502,1.36848200312989,0,1
2018-02-01,2.67,2820.03,95,70,0.060035211267606,1.38335680751174,0,1
2018-02-02,2.67,2820.04,95,70,0.060680751173709,1.39823161189358,0,1
2018-02-03,2.68,2820.05,95,70,0.061326291079812,1.41310641627543,0,1
2018-02-04,2.68,2820.06,95,70,0.061971830985916,1.42798122065728,0,1
2018-02-05,2.68,2820.07,95,70,0.062617370892019,1.44285602503912,0,1
2018-02-06,2.68,2820.08,95,70,0.063262910798122,1.45773082942097,0,1
2018-02-07,2.68,2820.1,95,70,0.063908450704225,1.47260563380282,0,1
2018-02-08,2.68,2820.12,98,70,0.064553990610329,1.48748043818466,0,3
2018-02-09,2.68,2820.15,110,70,0.065199530516432,1.50235524256651,0,3
2018-02-10,2.69,2820.17,105,70,0.065845070422535,1.51723004694836,0,3
2018-02-11,2.69,2820.19,102.5,70,0.066490610328639,1.5321048513302,0,1
2018-02-12,2.69,2820.21,100,70,0.067136150234742,1.54697965571205,0,1
2018-02-13,2.67,2820.02,90,200,0.067781690140845,1.5618544600939,0,3
2018-02-14,2.63,2819.53,110,380,0.068427230046948,1.57672926447574,0,1
2018-02-15,2.58,2818.98,100,465,0.069072769953052,1.59160406885759,0,1
2018-02-16,2.53,2818.41,96,490,0.069718309859155,1.60647887323943,0,1
2018-02-17,2.47,2817.83,96,490,0.070363849765258,1.62135367762128,0,1
2018-02-18,2.395,2817,93,752.5,0.071009389671362,1.63622848200313,0,1
2018-02-19,2.32,2816.17,90,1015,0.071654929577465,1.65110328638497,0,1
2018-02-20,2.22,2815.03,84,1105,0.072300469483568,1.66597809076682,0,1
2018-02-21,2.19,2814.67,82,291,0.072946009389671,1.68085289514867,0,1
2018-02-22,2.19,2814.67,82,70,0.073591549295775,1.69572769953051,0,1
2018-02-23,2.19,2814.67,82,70,0.074237089201878,1.71060250391236,0,1
2018-02-24,2.19,2814.66,82,90,0.074882629107981,1.72547730829421,0,1
2018-02-25,2.185,2814.63,81,65,0.075528169014085,1.74035211267605,0,1
2018-02-26,2.18,2814.6,80,40,0.076173708920188,1.7552269170579,0,1
2018-02-27,2.18,2814.6,60,40,0.076819248826291,1.77010172143975,0,0
2018-02-28,2.18,2814.59,50,45,0.077464788732394,1.78497652582159,0,0
2018-03-01,2.18,2814.56,48,45,0.078110328638498,1.79985133020344,0,0
2018-03-02,2.18,2814.54,48,45,0.078755868544601,1.81472613458529,0,0
2018-03-03,2.17,2814.51,36,45,0.079401408450704,1.82960093896713,0,0
2018-03-04,2.17,2814.49,35.5,45,0.080046948356808,1.84447574334898,0,0
2018-03-05,2.17,2814.47,35,45,0.080692488262911,1.85935054773083,0,0
2018-03-06,2.17,2814.47,30,45,0.081338028169014,1.87422535211267,0,0
2018-03-07,2.17,2814.41,30,45,0.081983568075117,1.88910015649452,0,0
2018-03-08,2.16,2814.39,30,45,0.082629107981221,1.90397496087637,0,0
2018-03-09,2.16,2814.36,30,45,0.083274647887324,1.91884976525821,0,0
2018-03-10,2.16,2814.33,28,45,0.083920187793427,1.93372456964006,0,0
2018-03-11,2.155,2814.3,28,45,0.084565727699531,1.94859937402191,0,0
2018-03-12,2.15,2814.27,28,45,0.085211267605634,1.96347417840375,0,0
2018-03-13,2.15,2814.25,28,45,0.085856807511737,1.9783489827856,0,0
2018-03-14,2.15,2814.22,35,45,0.08650234741784,1.99322378716745,0,4
2018-03-15,2.16,2814.4,248,45,0.087147887323944,2.00809859154929,0,3
2018-03-16,2.17,2814.48,112,45,0.087793427230047,2.02297339593114,0,3
2018-03-17,2.18,2814.52,101,45,0.08843896713615,2.03784820031299,0,1
2018-03-18,2.18,2814.565,97.5,45,0.089084507042254,2.05272300469483,0,1
2018-03-19,2.18,2814.61,94,45,0.089730046948357,2.06759780907668,0,3
2018-03-20,2.19,2814.68,118,45,0.09037558685446,2.08247261345853,0,0
2018-03-21,2.2,2814.78,163,45,0.091021126760563,2.09734741784037,0,3
2018-03-22,2.17,2814.5,125,155,0.091666666666667,2.11222222222222,0,3
2018-03-23,2.12,2813.82,145,385,0.09231220657277,2.12709702660407,0,4
2018-03-24,2.07,2813.13,235,303,0.092957746478873,2.14197183098591,0,4
2018-03-25,2.025,2812.475,216,309,0.093603286384977,2.15684663536776,0,0
2018-03-26,1.98,2811.82,197,315,0.09424882629108,2.17172143974961,0,0
2018-03-27,1.93,2811.13,188,350,0.094894366197183,2.18659624413145,0,0
2018-03-28,1.88,2810.44,186,350,0.095539906103286,2.2014710485133,0,0
2018-03-29,1.83,2809.66,175,430,0.09618544600939,2.21634585289515,0,0
2018-03-30,1.77,2808.87,175,440,0.096830985915493,2.23122065727699,0,0
2018-03-31,1.72,2808.12,160,440,0.097476525821596,2.24609546165884,0,3
2018-04-01,1.72,2808.13,132,260,0.0981220657277,2.26097026604069,0,3
2018-04-02,1.72,2808.14,104,80,0.098767605633803,2.27584507042253,0,3
2018-04-03,1.72,2808.17,110,70,0.099413145539906,2.29071987480438,0,1
2018-04-04,1.73,2808.21,98,70,0.100058685446009,2.30559467918623,0,3
2018-04-05,1.73,2808.25,102,70,0.100704225352113,2.32046948356807,0,1
2018-04-06,1.73,2808.26,92,70,0.101349765258216,2.33534428794992,0,1
2018-04-07,1.73,2808.27,92,70,0.101995305164319,2.35021909233177,0,1
2018-04-08,1.73,2808.28,92,70,0.102640845070423,2.36509389671361,0,1
2018-04-09,1.73,2808.29,92,70,0.103286384976526,2.37996870109546,0,1
2018-04-10,1.73,2808.3,92,70,0.103931924882629,2.39484350547731,0,1
2018-04-11,1.73,2808.31,92,70,0.104577464788732,2.40971830985915,0,1
2018-04-12,1.73,2808.31,92,70,0.105223004694836,2.424593114241,0,3
2018-04-13,1.74,2808.34,132,70,0.105868544600939,2.43946791862285,0,0
2018-04-14,1.75,2808.5,198,70,0.106514084507042,2.45434272300469,0,3
2018-04-15,1.75,2808.545,150,70,0.107159624413146,2.46921752738654,0,3
2018-04-16,1.75,2808.59,102,70,0.107805164319249,2.48409233176839,0,1
2018-04-17,1.75,2808.59,92,70,0.108450704225352,2.49896713615023,0,1
2018-04-18,1.76,2808.62,94,70,0.109096244131455,2.51384194053208,0,3
2018-04-19,1.76,2808.65,106,70,0.109741784037559,2.52871674491393,0,3
2018-04-20,1.76,2808.69,116,70,0.110387323943662,2.54359154929577,0,3
2018-04-21,1.76,2808.73,106,70,0.111032863849765,2.55846635367762,0,3
2018-04-22,1.765,2808.755,104,70,0.111678403755869,2.57334115805947,0,3
2018-04-23,1.77,2808.78,102,70,0.112323943661972,2.58821596244131,0,3
2018-04-24,1.77,2808.8,102,70,0.112969483568075,2.60309076682316,0,3
2018-04-25,1.77,2808.86,118,70,0.113615023474178,2.617965571205,0,3
2018-04-26,1.77,2808.89,106,70,0.114260563380282,2.63284037558685,0,3
2018-04-27,1.78,2808.9,102,70,0.114906103286385,2.6477151799687,0,1
2018-04-28,1.78,2808.91,96,70,0.115551643192488,2.66258998435054,0,1
2018-04-29,1.78,2808.905,82,70,0.116197183098592,2.67746478873239,0,1
2018-04-30,1.78,2808.9,68,70,0.116842723004695,2.69233959311424,0,1
2018-05-01,1.78,2808.91,78,70,0.117488262910798,2.70721439749608,0,3
2018-05-02,1.78,2808.96,124,70,0.118133802816901,2.72208920187793,0,1
2018-05-03,1.78,2808.98,92,70,0.118779342723005,2.73696400625978,0,1
2018-05-04,1.78,2808.99,96,70,0.119424882629108,2.75183881064162,0,1
2018-05-05,1.78,2808.96,60,70,0.120070422535211,2.76671361502347,0,1
2018-05-06,1.78,2808.96,62.5,70,0.120715962441315,2.78158841940532,0,1
2018-05-07,1.78,2808.96,65,70,0.121361502347418,2.79646322378716,0,3
2018-05-08,1.78,2809,106,70,0.122007042253521,2.81133802816901,0,0
2018-05-09,1.79,2809.14,182,70,0.122652582159624,2.82621283255086,0,4
2018-05-10,1.81,2809.35,250,70,0.123298122065728,2.8410876369327,0,4
2018-05-11,1.82,2809.55,290,70,0.123943661971831,2.85596244131455,0,5
2018-05-12,1.83,2809.75,330,70,0.124589201877934,2.8708372456964,0,0
2018-05-13,1.84,2809.89,194,70,0.125234741784038,2.88571205007824,0,0
2018-05-14,1.85,2809.99,162,70,0.125880281690141,2.90058685446009,0,0
2018-05-15,1.82,2809.53,152,408,0.126525821596244,2.91546165884194,0,3
2018-05-16,1.74,2808.41,145,1040,0.127171361502347,2.93033646322378,0,3
2018-05-17,1.61,2806.54,140,1536,0.127816901408451,2.94521126760563,0,3
2018-05-18,1.61,2806.45,140,940,0.128462441314554,2.96008607198748,0,3
2018-05-19,1.36,2802.41,121,3000,0.129107981220657,2.97496087636932,0,3
2018-05-20,1.145,2798.055,121,2900,0.129753521126761,2.98983568075117,0,3
2018-05-21,0.93,2793.7,121,2800,0.130399061032864,3.00471048513302,0,3
2018-05-22,0.75,2788.63,101,2100,0.131044600938967,3.01958528951486,0,1
2018-05-23,0.57,2783.59,90,1835,0.13169014084507,3.03446009389671,0,1
2018-05-24,0.48,2779.93,90,1150,0.132335680751174,3.04933489827856,0,1
2018-05-25,0.4,2776.77,86,1060,0.132981220657277,3.0642097026604,0,1
2018-05-26,0.34,2774.45,95,850,0.13362676056338,3.07908450704225,0,0
2018-05-27,0.34,2774.595,185.5,475,0.134272300469484,3.0939593114241,0,4
2018-05-28,0.34,2774.74,276,100,0.134917840375587,3.10883411580594,0,6
2018-05-29,0.37,2775.92,515,100,0.13556338028169,3.12370892018779,0,7
2018-05-30,0.45,2778.82,980,100,0.136208920187793,3.13858372456964,0,9
2018-05-31,0.55,2782.74,1250,80,0.136854460093897,3.15345852895148,0,5
2018-06-01,0.58,2783.68,419,80,0.1375,3.16833333333333,0,4
2018-06-02,0.59,2784.23,250,30,0.0175,6.23666666666667,0.368333333333333,4
2018-06-03,0.615,2784.855,260.5,30,5.3925,5.56,0.686666666666667,4
2018-06-04,0.64,2785.48,271,30,6.095,8.35833333333333,1.24,5
2018-06-05,0.67,2786.34,392,30,10.8975,3.48833333333333,15.105,4
2018-06-06,0.69,2786.96,244,30,4.355,3.21,2.475,4
2018-06-07,0.71,2787.46,245,30,8.1325,2.83666666666667,10.835,4
2018-06-08,0.73,2788.18,295,30,91.6925,37.58,57.49,10
2018-06-09,0.88,2792.18,1647,30,56.8725,48.7133333333333,44.2783333333333,15
2018-06-10,1.21,2799.44,3968,30,112.9275,56.6983333333334,71.9633333333333,17
2018-06-11,1.725,2807.36,5614,30,113.0025,73.39,86.585,19
2018-06-12,2.24,2815.28,7260,30,79.7875,83.36,93.6233333333333,17
2018-06-13,2.68,2820.12,5063,30,118.605,26.8616666666667,140.685,14
2018-06-14,2.99,2823.58,3663,30,135.6075,39.8783333333333,73.3616666666667,11
2018-06-15,3.19,2827.08,2145,30,1.4675,2.145,5.27333333333333,7
2018-06-16,3.27,2828.65,914,30,34.6275,5.68333333333333,30.265,7
2018-06-17,3.32,2829.6,932,30,8.3025,2.53333333333333,7.95833333333333,7
2018-06-18,3.37,2830.55,950,30,15.8375,10.6383333333333,22.9533333333333,7
